billingDate,articleNo,articleDescription,profitCenter,generalNamePro,brand,product,site,division,zone,territory,salesTypeDesc,billQty,basePrice
20220406,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,2,53780.0
20220406,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28270.0
20220406,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,35010.0
20220406,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,51050.0
20220406,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,92990.0
20220406,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,28690.0
20220406,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,29230.0
20220406,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,28460.0
20220407,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,103900.0
20220407,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,51800.0
20220407,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,41780.0
20220407,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,117790.0
20220407,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,127710.0
20220407,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,24750.0
20220407,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,25320.0
20220407,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37760.0
20220407,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,39470.0
20220407,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,28730.0
20220407,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,3,103320.0
20220407,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,3,86630.0
20220407,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,24020.0
20220407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,32730.0
20220407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,33440.0
20220407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,2,68710.0
20220407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,33810.0
20220407,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,96380.0
20220408,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,39720.0
20220408,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,22070.0
20220408,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,24650.0
20220408,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,61020.0
20220408,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,51480.0
20220408,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,37510.0
20220408,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,33920.0
20220408,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,2,56760.0
20220408,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,58590.0
20220409,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,69590.0
20220409,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,24170.0
20220409,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,41650.0
20220409,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,71830.0
20220409,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,37760.0
20220409,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,29740.0
20220409,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,31590.0
20220409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,71820.0
20220409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,37180.0
20220409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36690.0
20220409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,3,109010.0
20220409,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,29990.0
20220409,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,1,27290.0
20220409,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,23900.0
20220409,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,33120.0
20220409,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,34240.0
20220409,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,32260.0
20220409,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,25610.0
20220409,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,93160.0
20220409,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,49960.0
20220409,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,3,141620.0
20220409,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,28880.0
20220410,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,39770.0
20220410,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,40570.0
20220410,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,22760.0
20220410,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,22310.0
20220410,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,34210.0
20220410,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,40060.0
20220410,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,70870.0
20220410,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,65660.0
20220410,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,40930.0
20220410,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,3,111490.0
20220410,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,3,107310.0
20220410,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36260.0
20220410,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,2,51210.0
20220410,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,3,77200.0
20220410,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash and Coupon,1,26850.0
20220410,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,51480.0
20220410,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,57180.0
20220410,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28970.0
20220410,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28740.0
20220411,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,40960.0
20220411,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,22210.0
20220411,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,2,83760.0
20220411,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,30730.0
20220411,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,28930.0
20220411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Cash and Coupon,1,36960.0
20220411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,70280.0
20220411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,35660.0
20220411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,36810.0
20220411,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,60140.0
20220411,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,25460.0
20220411,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,35020.0
20220412,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,22550.0
20220412,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,34950.0
20220412,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,23620.0
20220412,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,24140.0
20220412,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,69800.0
20220412,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,59100.0
20220412,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,64380.0
20220412,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,24500.0
20220412,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,36590.0
20220412,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,24860.0
20220412,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,36040.0
20220412,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,2,56960.0
20220412,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,29010.0
20220412,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,28570.0
20220413,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,2,45450.0
20220413,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,60090.0
20220413,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,25310.0
20220413,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,39440.0
20220413,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,39430.0
20220413,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,3,108860.0
20220413,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,30610.0
20220413,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,30090.0
20220413,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,2,77000.0
20220413,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,36790.0
20220413,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,24530.0
20220413,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,33280.0
20220413,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,3,79300.0
20220413,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,1,28910.0
20220413,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,28640.0
20220414,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,40980.0
20220414,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,22700.0
20220414,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,53440.0
20220414,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,24350.0
20220414,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,64110.0
20220414,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,50260.0
20220414,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,1,30030.0
20220414,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,103260.0
20220414,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,35120.0
20220414,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,27170.0
20220414,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,27010.0
20220414,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,24660.0
20220414,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,3,142120.0
20220415,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,35020.0
20220415,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,53710.0
20220415,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,143720.0
20220415,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,25220.0
20220415,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,37250.0
20220415,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,75110.0
20220415,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,2,57430.0
20220415,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,30570.0
20220415,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,50940.0
20220415,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,36860.0
20220415,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,36650.0
20220415,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,34070.0
20220415,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,46410.0
20220416,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,22050.0
20220416,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,35180.0
20220416,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,3,157490.0
20220416,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,75730.0
20220416,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,2,59020.0
20220416,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,30900.0
20220416,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,28420.0
20220416,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,36870.0
20220416,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,34540.0
20220416,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,59390.0
20220416,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,26400.0
20220416,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,26170.0
20220416,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,45980.0
20220416,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,48420.0
20220416,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,45310.0
20220416,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,38280.0
20220416,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,2,58320.0
20220416,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,29180.0
20220417,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,81200.0
20220417,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,22200.0
20220417,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,3,121110.0
20220417,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,25350.0
20220417,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,95160.0
20220417,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,31090.0
20220417,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,52470.0
20220417,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,37670.0
20220417,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,1,26200.0
20220417,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,23840.0
20220417,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,24760.0
20220417,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash and Coupon,1,26580.0
20220417,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,50680.0
20220417,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,92800.0
20220418,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,70640.0
20220418,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,60670.0
20220418,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,29700.0
20220418,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,76660.0
